connector,flow,sub_flow,code,message,status,router_error,decision,created_at,last_modified,step_up_possible,unified_code,unified_message,error_category,clear_pan_possible,feature_data,feature,standardised_code,description,user_guidance_message
adyen,Payment,Authorize,600,No InvoiceProject provided,failure,,retry,2025-12-08 21:18:25,2026-01-05 19:56:20,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
adyen,Payment,Authorize,905_1,"Could not find an acquirer account for the provided txvariant ({0}) currency ({1}), and action ({2})",failure,,do_default,2025-12-08 21:18:23,2026-01-05 19:56:23,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,cfg_pm_not_enabled_or_misconfigured,Payment method not enabled for this merchant,Something went wrong. Try another Payment Method
adyen,Payment,Authorize,166,Amount not allowed for this operation,failure,,retry,2025-12-08 21:18:31,2026-01-05 19:56:21,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
adyen,Payment,Authorize,15_023,threeDS2RequestData not supported for threeDS2InMDFlow,failure,,retry,2025-12-08 21:18:29,2026-01-05 19:56:41,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,three_ds_data_or_protocol_invalid,3DS payload invalid or inconsistent,Something went wrong. Try another payment method or contact your bank
adyen,Payment,Authorize,15_016,Language must be a valid tag according to IETF BCP47 definition,failure,,retry,2025-12-08 21:18:30,2026-01-05 19:56:25,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
adyen,Payment,Authorize,921_1,Object 'mpiData' is missing required due to threeDReference,failure,,retry,2025-12-08 21:18:30,2026-01-05 19:56:29,false,UE_9000,Something went wrong,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,generic_unknown_error,Something went wrong,Something went wrong
adyen,Payment,Authorize,962,Configuration Error (merchantName),failure,,retry,2025-12-08 21:18:26,2026-01-05 19:56:24,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,configuration_issue,Issue with Configurations,Something went wrong. Try another Payment Method
adyen,Payment,Authorize,14_0378,Provided recurringExpiry format is invalid,failure,,retry,2025-12-08 21:18:26,2026-01-05 19:56:24,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
adyen,Payment,Authorize,905_1,"Could not find an acquirer account for the provided txvariant (idealabn), currency (EUR), and action (<empty>).",failure,,do_default,2025-12-08 21:18:24,2026-01-05 19:56:30,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,cfg_pm_not_enabled_or_misconfigured,Payment method not enabled for this merchant,Something went wrong. Try another Payment Method
adyen,Payment,Authorize,14_011,The provided channel is conflicting the provided parameters,failure,,retry,2025-12-08 21:18:31,2026-01-05 19:56:26,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
adyen,Payment,Authorize,905_1,"Could not find an acquirer account for the provided txvariant (idealrabobank), currency (EUR), and action (<empty>).",failure,,do_default,2025-12-08 21:18:24,2026-01-05 19:56:38,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,cfg_pm_not_enabled_or_misconfigured,Payment method not enabled for this merchant,Something went wrong. Try another Payment Method
adyen,Payment,Authorize,5_612,Amazon Pay internal error,failure,,do_default,2025-12-08 21:18:27,2026-01-05 19:56:34,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,psp_acquirer_error,Temporary acquirer internal error,Something went wrong. Try again or contact your bank
adyen,Payment,Authorize,5_202,Invalid Google Pay token,failure,,retry,2025-12-08 21:18:29,2026-01-05 19:56:28,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
adyen,Payment,Authorize,172,Encrypted data used outside of valid time period,failure,,retry,2025-12-08 21:18:22,2026-01-05 19:56:30,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,integ_cryptographic_issue,Token or cryptographic integration issue,Something went wrong. Try another payment method or contact your bank
adyen,Payment,Authorize,network:mastercard|issuer_code:21,network:mastercard|issuer_code:21,failure,,do_default,2026-01-06 12:07:33,2026-01-06 12:07:33,false,UE_9000,Something went wrong,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,generic_unknown_error,Something went wrong,Something went wrong
adyen,Payment,Authorize,218,Recurring shopper lookup failed,failure,,retry,2025-12-08 21:18:24,2026-01-05 19:54:14,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,stored_credential_or_mit_not_enabled,Stored credential or MIT not enabled,Something went wrong. Try another Payment Method
adyen,Payment,Authorize,14_0380,PaymentData and MD belong to different requests,failure,,retry,2025-12-08 21:18:27,2026-01-05 19:56:31,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_state,Invalid state of operation,Something went wrong. Try another payment method or contact your bank
adyen,Payment,Authorize,14_0430,Provided merchant unknown,failure,,retry,2025-12-08 21:18:27,2026-01-05 19:56:37,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,merchant_inactive,Merchant configuration inactive or invalid,Something went wrong. Try another Payment Method
adyen,Payment,Authorize,12,Not enough balance,failure,,do_default,2025-12-08 21:18:29,2026-01-05 19:56:32,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,insufficient_funds,The entered card has insufficient funds,There aren't enough funds on this card. Use another card or add funds and try again
adyen,Payment,Authorize,107,Recurring is not enabled,failure,,retry,2025-12-08 21:18:30,2026-01-05 19:56:32,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,stored_credential_or_mit_not_enabled,Stored credential or MIT not enabled,Something went wrong. Try another Payment Method
adyen,Payment,Authorize,104,Billing address problem,failure,,retry,2025-12-08 21:18:23,2026-01-05 19:54:16,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,pm_address_mismatch,Address mismatch (AVS failed),The billing address doesn't match what the bank has on file. Update it or use another card.
adyen,Payment,Authorize,15_007,Value of <strong>FIELD_NAME</strong> is too long (<strong>VALUE</strong> &gt; <strong>MAX_ALLOWED_VALUE</strong>),failure,,retry,2025-12-08 21:18:30,2026-01-05 19:54:21,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
adyen,Payment,Authorize,957,Configuration Error (terminalId),failure,,retry,2025-12-08 21:18:31,2026-01-05 19:54:22,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,configuration_issue,Issue with Configurations,Something went wrong. Try another Payment Method
adyen,Payment,Authorize,905_1,"Could not find an acquirer account for the provided txvariant (amex_googlepay), currency (GBP), and action (AUTH).",failure,,do_default,2025-12-08 21:18:23,2026-01-05 19:54:24,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,cfg_pm_not_enabled_or_misconfigured,Payment method not enabled for this merchant,Something went wrong. Try another Payment Method
adyen,Payment,Authorize,15_006,messageCategory shall be present,failure,,retry,2025-12-08 21:18:28,2026-01-05 19:54:26,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
adyen,Payment,Authorize,144,"Invalid startMonth[1..12] / startYear[>2000], or in the future",failure,,do_default,2025-12-08 21:18:23,2026-01-05 19:54:31,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_expiry_date,Expiry date is in the past or improperly formatted.,The card's expiry date seems incorrect or has passed. Update it or use another card.
adyen,Payment,Authorize,162,Inconsistent iban,failure,,retry,2025-12-08 21:18:24,2026-01-05 19:54:31,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,account_closed_or_invalid,Account closed or invalid or missing,This account is not active. Use a different payment method.
adyen,Payment,Authorize,905_2,No specified acquirer account found for acquirer/variant,failure,,retry,2025-12-08 21:18:25,2026-01-05 19:54:32,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,cfg_pm_not_enabled_or_misconfigured,Payment method not enabled for this merchant,Something went wrong. Try another Payment Method
adyen,Payment,Authorize,165,MandateId does not match pattern,failure,,retry,2025-12-08 21:18:24,2026-01-05 19:54:33,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
